"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"ILMN_1763540",-1.73442475311765,10.2582469573235,-6.39299548347704,2.32656616543793e-07,0.000377184761924402,6.92871825121188,"PSME4","proteasome activator subunit 4"
"ILMN_1764383",-1.43783497611765,8.30267034405882,-6.22960211555769,3.81278230413253e-07,0.000424885929928461,6.46999804200808,"MCOLN1","mucolipin TRP cation channel 1"
"ILMN_1764410",-1.05395599047059,10.2005420441176,-4.72822790476476,3.61752120239968e-05,0.00389958897178041,2.23165607085923,"GUCD1","guanylyl cyclase domain containing 1"
"ILMN_1764557",-0.614919785294125,6.87196004547059,-4.36548679989262,0.000106704042869164,0.0081576016489458,1.22653334324355,"FITM1","fat storage inducing transmembrane protein 1"
"ILMN_1764964",0.699959306470586,10.778255815,3.85258991797548,0.000475813515026132,0.024395366166394,-0.1563121970081,"IFNGR2","interferon gamma receptor 2"
"ILMN_1764986",-0.61768111494118,6.12020442841176,-4.41088505688665,9.32785581852984e-05,0.0073624815886065,1.3513279350844,"H2BC26","H2B clustered histone 26"
"ILMN_1765060",-1.14351871394118,7.27176441820588,-5.31143610620717,6.20434497866292e-06,0.00131662877769177,3.87356215842562,"FBXO34","F-box protein 34"
"ILMN_1765204",-1.38714508852941,9.37102636691177,-4.77527374392805,3.14069664476236e-05,0.0035558222942566,2.36316918690514,"ST13","ST13 Hsp70 interacting protein"
"ILMN_1765208",-1.14431917647059,7.60138697329412,-5.1545933525609,9.98674289817089e-06,0.00174392115929941,3.43008566063535,"GLUL","glutamate-ammonia ligase"
"ILMN_1765621",-1.11742163417647,9.0171546145,-5.30494786214912,6.32783424593596e-06,0.00132500929212579,3.85520029662645,"HDGF","heparin binding growth factor"
"ILMN_1765649",-0.637336191764707,8.08258574758823,-4.02186933138711,0.000292109912230559,0.0170660708351688,0.293907224907695,"IRF3","interferon regulatory factor 3"
"ILMN_1765825",-0.979411223000002,8.0800498752647,-4.58563566837571,5.54472151368528e-05,0.00516521370456946,1.83451405699315,"DCAF11","DDB1 and CUL4 associated factor 11"
"ILMN_1765994",0.554660679,8.68043559532353,3.68184586903102,0.000773208323030361,0.0355411353671421,-0.602976138943885,"ZBP1","Z-DNA binding protein 1"
"ILMN_1766165",-1.86126483082354,10.4261237676471,-4.75582456164423,3.32976745242952e-05,0.00368164918577856,2.30877367095942,"SNCA","synuclein alpha"
"ILMN_1766245",-0.772937860117652,8.16780944605883,-4.12243703523477,0.000218007001575327,0.0137924402881674,0.564469406408848,"SUPT4H1","SPT4 homolog, DSIF elongation factor subunit"
"ILMN_1766657",-0.920002233529415,12.239759205,-4.20455421260504,0.00017143944533211,0.0115570211844038,0.786934775202389,"STOM","stomatin"
"ILMN_1766797",-0.75713956082353,7.67939682717647,-4.39952395934865,9.64735595491756e-05,0.0075711745581188,1.32006728451428,"CCS","copper chaperone for superoxide dismutase"
"ILMN_1767422",-1.00655890000001,11.4836372052941,-5.58143273769423,2.73020155867659e-06,0.000891955890303672,4.63829298118765,"POLR1D","RNA polymerase I and III subunit D"
"ILMN_1767766",-1.91005442370589,9.9339446985,-5.87820484018432,1.10723461370813e-06,0.000569525074342215,5.47861034438288,"PRDX2","peroxiredoxin 2"
"ILMN_1767848",-0.87129960129412,7.27574802452941,-3.78962615301069,0.000569571221577626,0.0279894277452939,-0.321948478546717,"PCMTD2","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2"
"ILMN_1768110",-1.02230665335294,7.64697340567647,-4.64940548890591,4.5819409711876e-05,0.00461183511600942,2.01183511500834,"MAP3K20","mitogen-activated protein kinase kinase kinase 20"
"ILMN_1768754",0.705160952529407,7.75550382997059,3.77891120468709,0.000587219507691939,0.0287373203335115,-0.35003100318997,"PILRB","paired immunoglobin like type 2 receptor beta"
"ILMN_1768754",0.705160952529407,7.75550382997059,3.77891120468709,0.000587219507691939,0.0287373203335115,-0.35003100318997,"STAG3L5P-PVRIG2P-PILRB","STAG3L5P-PVRIG2P-PILRB readthrough"
"ILMN_1769191",-0.879430776470588,12.26936861,-5.42568985206295,4.38429041730755e-06,0.00107696740746164,4.19705941613897,"GNAS","GNAS complex locus"
"ILMN_1770245",-0.593301451411771,6.93958138147059,-4.05018580853029,0.000269061261462403,0.0161174507293485,0.369868378886466,"EPB41L5","erythrocyte membrane protein band 4.1 like 5"
"ILMN_1770425",-0.971812711941178,8.25312569632353,-5.55561446494969,2.95326028173518e-06,0.000907513872159442,4.56514104676966,"CDIPT","CDP-diacylglycerol--inositol 3-phosphatidyltransferase"
"ILMN_1770732",-0.797600960647062,9.4233779815,-4.28232194295836,0.000136401784089627,0.00980994168461006,0.998795989002265,"COPS3","COP9 signalosome subunit 3"
"ILMN_1771084",-0.832051856000003,6.98707987141176,-4.10454280145657,0.000229689937579676,0.0142833336610815,0.516171086921996,"ACSM3","acyl-CoA synthetase medium chain family member 3"
"ILMN_1771320",0.692848558647051,8.13319291408824,4.76256836696404,3.26296633760695e-05,0.00364182443383429,2.32763055654014,"LOC401261","uncharacterized LOC401261"
"ILMN_1771385",0.685207640470583,8.70132827617647,3.88981848909888,0.00042762874608433,0.0227890485934108,-0.0578949721982251,"GBP4","guanylate binding protein 4"
"ILMN_1771697",-0.762631550352943,8.5872245732353,-4.58674832027643,5.52632226313998e-05,0.00516521370456946,1.83760369670886,"VRK3","VRK serine/threonine kinase 3"
"ILMN_1772132",-0.542061454117652,12.3972002817647,-4.15094996572731,0.000200582498920775,0.0129674393393823,0.641563403949563,"ATP5F1B","ATP synthase F1 subunit beta"
"ILMN_1772702",-1.08615065429412,8.27886085732353,-5.29827005899868,6.45749014661035e-06,0.00132697056220553,3.83630319132509,"SRSF8","serine and arginine rich splicing factor 8"
"ILMN_1772731",-1.51205937529412,10.5873140547647,-5.33282578047673,5.81400586078922e-06,0.0012620926575694,3.9341031969264,"HAGH","hydroxyacylglutathione hydrolase"
"ILMN_1772780",-1.03196164405883,7.20059169808824,-4.77944185057671,3.10158182828913e-05,0.00353677486409943,2.37483134635103,"TCP11L2","t-complex 11 like 2"
"ILMN_1772809",-2.30965171041177,9.16271713508823,-6.67160248958444,1.00569310447142e-07,0.000377184761924402,7.70644600275899,"SLC4A1","solute carrier family 4 member 1 (Diego blood group)"
"ILMN_1772981",-0.898951827294121,10.1637361923529,-5.69057638763361,1.95888443090939e-06,0.000741602303391401,4.94749574703931,"EPN1","epsin 1"
"ILMN_1773247",-0.581677054529415,7.97059224702941,-4.26199195916739,0.000144816418649976,0.01029001108074,0.943305523062772,"ZNF410","zinc finger protein 410"
"ILMN_1773493",-0.703647477705888,7.89867624961765,-4.87483568495982,2.32724270333145e-05,0.0029308950248403,2.64217359629726,"TIMM23","translocase of inner mitochondrial membrane 23"
"ILMN_1773849",-1.18599900011765,9.5009769017647,-5.48823096027336,3.62500723967562e-06,0.00100319425498929,4.3742259066242,"ATP6V0C","ATPase H+ transporting V0 subunit c"
"ILMN_1773906",-0.857593100000001,13.4092783605882,-4.84128325420651,2.57485968905524e-05,0.00316241710120968,2.54805078725811,"NCOA4","nuclear receptor coactivator 4"
"ILMN_1774091",-2.29155863776471,9.32036287635294,-5.93631570564169,9.28021009360413e-07,0.000542181953406948,5.64291357287327,"FECH","ferrochelatase"
"ILMN_1774134",-0.539232177882354,6.21402681552941,-3.96802079416842,0.000341377078120547,0.0191409804122022,0.149951816392401,"BRD4","bromodomain containing 4"
"ILMN_1774380",-1.13670745082353,8.07311272858824,-3.82592922987975,0.000513523283440828,0.025853186413879,-0.226574432142477,"HPS1","HPS1 biogenesis of lysosomal organelles complex 3 subunit 1"
"ILMN_1774604",-0.890731510529417,7.41494527532353,-4.72230301054926,3.68243817067552e-05,0.00395156511453237,2.21510939354154,"PNKD","PNKD metallo-beta-lactamase domain containing"
"ILMN_1775111",-0.666049623235295,8.52408267620588,-4.14610302433698,0.000203445152620723,0.0130802515289029,0.628446583164165,"SND1","staphylococcal nuclease and tudor domain containing 1"
"ILMN_1775182",-0.500768937058828,7.76715083888235,-3.75007058113685,0.000637399059461899,0.0308421632831446,-0.425463108477019,"GSR","glutathione-disulfide reductase"
"ILMN_1775380",-1.39478113770589,8.9190311565,-6.19238173474802,4.26765054032832e-07,0.000453968848840015,6.36527364155135,"SMOX","spermine oxidase"
"ILMN_1775405",-1.65235841370588,8.83620044761765,-4.45455039814255,8.19397653569712e-05,0.006779083069909,1.471657678012,"ARL4A","ARF like GTPase 4A"
"ILMN_1775498",-0.633778054352945,8.38441514494118,-3.86150166313651,0.000463819585481956,0.0239099501566041,-0.132785128410859,"UBALD2","UBA like domain containing 2"
"ILMN_1775937",-1.38149802352941,10.6628444797647,-5.77293518081664,1.52484594114831e-06,0.000647807470950301,5.18072026705783,"DDB1","damage specific DNA binding protein 1"
"ILMN_1776333",-1.48261663994118,7.15754270644118,-4.78623226065693,3.03888899834449e-05,0.00352800301904408,2.39383414880816,"TBCEL","tubulin folding cofactor E like"
"ILMN_1776519",-2.79470197535295,10.1747158856765,-6.79627817918497,6.92161441800347e-08,0.000377184761924402,8.05236612386152,"RAP1GAP","RAP1 GTPase activating protein"
"ILMN_1777233",-1.55498370894118,10.4812062101176,-5.06643604669199,1.30442805421384e-05,0.00201730224867848,3.18128126338424,"E2F2","E2F transcription factor 2"
"ILMN_1777765",-0.612613909647063,8.39029226482353,-4.18848345969569,0.000179711033415986,0.0119612731847323,0.743293521810328,"MYG1","MYG1 exonuclease"
"ILMN_1777811",-0.947279958000003,7.59212581988235,-4.12941466349313,0.000213610733305889,0.0136052499760896,0.583320509530926,"URGCP","upregulator of cell proliferation"
"ILMN_1778144",-0.947108708764708,7.01609129632353,-5.88765836702874,1.07587716798207e-06,0.000569525074342215,5.50534678812239,"SLC48A1","solute carrier family 48 member 1"
"ILMN_1778374",-1.66433645394118,11.1163194512647,-4.88271331409528,2.27261702949602e-05,0.00288329908007614,2.6642859199868,"BSG","basigin (Ok blood group)"
"ILMN_1779014",-0.612081243941176,8.10863090632353,-4.77069142950764,3.18426229644108e-05,0.00357082570271283,2.35035003073615,"TSPYL1","TSPY like 1"
"ILMN_1779401",-0.868367682588239,9.29327603258823,-5.50354445251746,3.46005343931028e-06,0.000995780385032737,4.41761130861537,"CHP1","calcineurin like EF-hand protein 1"
"ILMN_1779965",-0.603196510294119,7.13808506173529,-3.57219586536903,0.00105200377391053,0.0445899022045587,-0.885400525439043,"AK1","adenylate kinase 1"
"ILMN_1780769",-0.842517992411771,9.10441062544118,-3.70858676123159,0.000716932068226516,0.033465879933012,-0.533557404295728,"TUBB4B","tubulin beta 4B class IVb"
"ILMN_1781104",-0.66977062805883,6.5854376705,-3.8192218306714,0.00052345848689426,0.0262362559897503,-0.244222128979949,"MAP2K7","mitogen-activated protein kinase kinase 7"
"ILMN_1781536",-0.820570192882357,6.72684396232353,-3.87097544393438,0.000451391733161342,0.0236723474519324,-0.107752107987322,"FAH","fumarylacetoacetate hydrolase"
"ILMN_1781691",-1.88837292882354,9.68273673441177,-5.11147783312955,1.13808774297049e-05,0.00188313728183889,3.30835212781493,"TRAK2","trafficking kinesin protein 2"
"ILMN_1781795",0.544034589529407,8.41764218629412,3.93772489018509,0.000372565298931498,0.0204534891430803,0.0692564272671561,"ERH","ERH mRNA splicing and mitosis factor"
"ILMN_1781966",-2.36421949664706,10.2329268987941,-5.85987103925937,1.17068300447763e-06,0.00058503972411963,5.42675104307084,"OSBP2","oxysterol binding protein 2"
"ILMN_1782070",-1.19732685764706,9.48592221447059,-4.92609094494675,1.99383405555988e-05,0.00259928950444242,2.78613447059133,"NPL","N-acetylneuraminate pyruvate lyase"
"ILMN_1782429",-1.03553254864706,6.4241556885,-4.30999002596468,0.000125716721456309,0.00926171381804241,1.07443199557864,"TLCD4","TLC domain containing 4"
"ILMN_1782685",-0.997951102058825,7.59200689032353,-4.90120611350167,2.14932802606712e-05,0.00274899054533985,2.71621448219643,"DDB1","damage specific DNA binding protein 1"
"ILMN_1782788",-0.975285632352943,13.0937138914706,-5.48929344064095,3.61331305478341e-06,0.00100319425498929,4.37723602100828,"YBX3","Y-box binding protein 3"
"ILMN_1782845",-1.41247651905883,6.78031727717647,-6.1317131257232,5.12892940541843e-07,0.000491784123849009,6.19441063493418,"SPTB","spectrin beta, erythrocytic"
"ILMN_1782977",-0.579841025882356,13.6857367064706,-3.85823796711508,0.000468177532368162,0.0240821362654984,-0.141403662894736,"UBA52","ubiquitin A-52 residue ribosomal protein fusion product 1"
"ILMN_1783156",-1.64845236205883,10.6088352412059,-5.05087316017264,1.36734881870153e-05,0.00207077992709649,3.13740174452836,"MAP2K3","mitogen-activated protein kinase kinase 3"
"ILMN_1783709",-0.867957794764708,9.32939114967647,-5.03174254582042,1.4488403362028e-05,0.0021426084759414,3.08348255796164,"RRAGA","Ras related GTP binding A"
"ILMN_1784207",-2.06671635900001,10.9768110675588,-5.96979973320783,8.38281071847286e-07,0.000534250248818919,5.73753336711024,"PITHD1","PITH domain containing 1"
"ILMN_1784678",-0.784543823235299,6.42156463991176,-4.43927200467587,8.57436909685531e-05,0.00691251905912239,1.42952217719401,"PBX1","PBX homeobox 1"
"ILMN_1784863",-0.755162974882357,8.6133113497353,-3.56801959813853,0.00106434507431682,0.0448512929224352,-0.896084208044414,"CD36","CD36 molecule (CD36 blood group)"
"ILMN_1785141",-1.38414096741177,7.14266915894118,-6.76704824601643,7.55446075144533e-08,0.000377184761924402,7.97139297188531,"MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2"
"ILMN_1786211",-1.04055067882354,7.87223748952941,-4.69603373266221,3.9844218423514e-05,0.00418081585023493,2.14179073631033,"HERC1","HECT and RLD domain containing E3 ubiquitin protein ligase family member 1"
"ILMN_1786328",-1.48420804317648,12.233650899,-4.8395867151492,2.58805131663262e-05,0.00316241710120968,2.54329413801059,"DCAF12","DDB1 and CUL4 associated factor 12"
"ILMN_1787923",-1.46755177582353,9.01545701179412,-5.5445376704319,3.05445815184036e-06,0.000929610403113129,4.53375666877617,"PNPLA2","patatin like domain 2, triacylglycerol lipase"
"ILMN_1788059",-1.0750750442353,7.13812280052941,-5.1419030573487,1.03784318019099e-05,0.00179614393461123,3.39424629153755,"PCGF5","polycomb group ring finger 5"
"ILMN_1788062",-0.613636573529415,6.87412130494118,-3.59873115871565,0.000976754522326865,0.042388054783529,-0.817390497307908,"SH3GL1","SH3 domain containing GRB2 like 1, endophilin A2"
"ILMN_1788122",-1.30685573058824,6.51069762811765,-4.46918229877294,7.84528220595383e-05,0.0065826647133396,1.51204226588076,"GSTA5","glutathione S-transferase alpha 5"
"ILMN_1788268",-0.761572052529416,6.99952924367647,-4.10073739855677,0.000232252291063267,0.0144048167365491,0.505908463046049,"NAPG","NSF attachment protein gamma"
"ILMN_1788384",-1.12481926582353,7.94869568008824,-4.91730883329643,2.04739168655235e-05,0.00264723269898134,2.76145355795313,"TMEM245","transmembrane protein 245"
"ILMN_1788457",-1.00273097088236,7.34817708455882,-5.3180675883087,6.08061184589605e-06,0.00130796724719699,3.89233055354971,"ABCC4","ATP binding cassette subfamily C member 4 (PEL blood group)"
"ILMN_1788489",-0.571760416294124,7.2723235962647,-3.8802775024175,0.000439504609587063,0.0232647389703452,-0.083150764848055,"H3C7","H3 clustered histone 7"
"ILMN_1788604",-0.992219926470595,12.2690361714706,-4.94611068265811,1.87688449518729e-05,0.00248794971892852,2.84241874331393,"WBP2","WW domain binding protein 2"
"ILMN_1788764",-0.838954699529411,6.70763875282353,-4.58188324235914,5.60722011232298e-05,0.00520295053677374,1.82409537046141,"BPGM","bisphosphoglycerate mutase"
"ILMN_1789005",-0.964413731764711,12.5262694082353,-5.95992346436481,8.63805353458601e-07,0.000534250248818919,5.70962914076464,"ATP6V0C","ATPase H+ transporting V0 subunit c"
"ILMN_1789405",-1.32832754988235,8.40533021117647,-5.31577201402961,6.12316277284535e-06,0.00131116032533647,3.88583349664678,"TANGO2","transport and golgi organization 2 homolog"
"ILMN_1790228",-1.10305862182353,7.7812918107353,-4.7420903498349,3.47002602871162e-05,0.00380120467029444,2.27038438603857,"FURIN","furin, paired basic amino acid cleaving enzyme"
"ILMN_1790471",-1.09078540382353,8.2475956702647,-5.0585754206947,1.33584033170176e-05,0.0020458243371237,3.15911650175603,"CIDECP1","CIDEC pseudogene 1"
"ILMN_1790534",-1.67845146335295,10.8318111232059,-5.30865465602117,6.25698673337832e-06,0.00132187224635564,3.86569045805916,"MAP2K3","mitogen-activated protein kinase kinase 3"
"ILMN_1790781",-0.741525458882355,7.15679848961765,-3.62229897078743,0.000914299226736099,0.0403990497729528,-0.75680337359589,"DHRS13","dehydrogenase/reductase 13"
"ILMN_1790782",-0.957633655705887,8.63242309702941,-5.0676182230898,1.29976784011555e-05,0.00201668568845207,3.1846149739672,"MED16","mediator complex subunit 16"
"ILMN_1790797",-0.954639862000002,9.07666894388235,-5.12435781054307,1.09452627585096e-05,0.00184328352142687,3.34470834150213,"VPS28","VPS28 subunit of ESCRT-I"
"ILMN_1791057",0.52409786841176,8.66093433332353,3.76128373688229,0.000617413876534372,0.0299978202045545,-0.396162450187796,"IFNAR2","interferon alpha and beta receptor subunit 2"
"ILMN_1791147",-1.41922569241177,10.8491519883235,-5.7685437121875,1.54534556321531e-06,0.000647807470950301,5.1682875863213,"YPEL3","yippee like 3"
"ILMN_1791840",-1.17497732394118,8.26533896132353,-5.42733430044457,4.36242555847265e-06,0.00107696740746164,4.20171722596575,"RALBP1","ralA binding protein 1"
"ILMN_1792825",-0.675186647764711,7.892924899,-5.09811949935965,1.18508911359881e-05,0.00190504085253869,3.27065459477925,"ARIH2","ariadne RBR E3 ubiquitin protein ligase 2"
"ILMN_1793118",-1.20067986570589,10.0852978280294,-5.00340137681915,1.57851561216719e-05,0.00224324607551315,3.00364507361157,"TAX1BP1","Tax1 binding protein 1"
"ILMN_1793371",-1.10885332429412,10.4124154402647,-5.51083677568145,3.38415872392467e-06,0.000988080970937716,4.43827203331269,"MARF1","meiosis regulator and mRNA stability factor 1"
"ILMN_1793671",-0.970452920235298,7.19435927741177,-4.65529472121592,4.50184309757728e-05,0.00456189980528157,2.02823523056208,"TFDP2","transcription factor Dp-2"
"ILMN_1793915",-1.11645795305883,6.73580259241177,-6.01475710986293,7.31322529211567e-07,0.00052005988559413,5.8645067398371,"MXI1","MAX interactor 1, dimerization protein"
"ILMN_1794074",-1.81523952417648,7.61646639402941,-5.70149465036694,1.89489889589121e-06,0.000737650384802734,4.9784205052802,"MXI1","MAX interactor 1, dimerization protein"
"ILMN_1794085",-0.616808977235299,7.58663961808823,-4.64810277078206,4.59984822339338e-05,0.00461183511600942,2.00820789314832,"PPP6R1","protein phosphatase 6 regulatory subunit 1"
"ILMN_1794522",-0.717452564176476,9.4607848927353,-4.98503822149901,1.66862546542595e-05,0.00230216801458753,2.95194344728088,"EIF5A","eukaryotic translation initiation factor 5A"
"ILMN_1794780",-0.749697087235302,7.34533259820588,-3.97379522741514,0.000335728459302377,0.0188465929769471,0.165356943166583,"SHARPIN","SHANK associated RH domain interactor"
"ILMN_1795227",-0.949338328176474,11.4331450723824,-4.4508997437689,8.28332860911536e-05,0.00680238724637839,1.46158659808885,"DYNLL1","dynein light chain LC8-type 1"
"ILMN_1795341",0.519841427294113,9.31785323323529,4.90584762721781,2.11943980694883e-05,0.00272549592348477,2.72925230961424,"SRSF1","serine and arginine rich splicing factor 1"
"ILMN_1795419",-1.94284139458824,9.43945938658823,-5.57365090802058,2.79559954139596e-06,0.000893129524122084,4.61624450452339,"CNPPD1","cyclin Pas1/PHO80 domain containing 1"
"ILMN_1795678",-0.588019641588241,7.7348007195,-4.24363094042486,0.000152852616359082,0.010764054113037,0.893252908370963,"POLR3C","RNA polymerase III subunit C"
"ILMN_1795697",0.67715338499999,9.07568765132353,3.69462873809109,0.000745792900493965,0.034499665132039,-0.569817875764642,NA,NA
"ILMN_1795719",-0.87508380576471,7.54398296111765,-5.40259153319068,4.70322163948792e-06,0.00112409372548226,4.13163891886382,"RPA1","replication protein A1"
"ILMN_1795754",-0.921502032470591,6.69524353029412,-3.68361155765769,0.000769364197649477,0.0354169473982161,-0.598398837998326,"CLIC2","chloride intracellular channel 2"
"ILMN_1796165",-1.10188514470588,13.1515282435294,-5.3978199866531,4.77193637420868e-06,0.00112710638431433,4.11812570231686,"GLRX5","glutaredoxin 5"
"ILMN_1796245",-0.524532937647065,8.01050327047059,-4.0342833168594,0.000281777246962691,0.0166266142868023,0.327186927089691,"DNASE2","deoxyribonuclease 2, lysosomal"
"ILMN_1796397",-1.95602656611765,8.73768077611764,-5.60762524004572,2.5211133287176e-06,0.000860694367654971,4.7125035832191,"CISD2","CDGSH iron sulfur domain 2"
"ILMN_1796458",-1.38681386929412,11.6989552918235,-5.49074349380984,3.59741382930046e-06,0.00100319425498929,4.38134418134742,"GABARAPL2","GABA type A receptor associated protein like 2"
"ILMN_1797251",-0.963061606352945,7.45014102805882,-3.95372640339345,0.00035576161866176,0.0197370540210205,0.111850596698593,"GATA1","GATA binding protein 1"
"ILMN_1797310",-1.11735762994118,9.83561674902941,-4.78167971607039,3.08078040863496e-05,0.00352913754653475,2.38109347354755,"ATP6V1D","ATPase H+ transporting V1 subunit D"
"ILMN_1797384",-0.599488911882359,8.34113592464706,-3.7457910066978,0.00064519074768237,0.0310920180779764,-0.436636718092239,"UROS","uroporphyrinogen III synthase"
"ILMN_1797793",-1.43904558694118,10.0612596103529,-3.69881621102492,0.000737018424143568,0.0342259703880807,-0.558945447337097,"BLVRB","biliverdin reductase B"
"ILMN_1798030",-0.675205597941182,7.50199593597059,-4.37843996737622,0.000102690740572592,0.0079276246592443,1.262106934091,"XPR1","xenotropic and polytropic retrovirus receptor 1"
"ILMN_1798380",-0.715188735117654,7.48592270020588,-4.60677004628231,5.20535110096947e-05,0.00499068442564037,1.89322677395942,"UBQLN1","ubiquilin 1"
"ILMN_1798546",-0.54034500929412,6.96516002941176,-4.16666583662112,0.00019156919329006,0.0124919564022933,0.684125846144497,"HDAC6","histone deacetylase 6"
"ILMN_1799028",-1.4845457912353,9.76555050461765,-5.01797746804588,1.51044413343302e-05,0.0021792301136113,3.04469981105443,"TSPAN5","tetraspanin 5"
"ILMN_1799708",-1.77535832088236,7.1464866875,-5.19720355090092,8.77609570669104e-06,0.00162867128285388,3.55047573454787,"GYPA","glycophorin A (MNS blood group)"
"ILMN_1800451",-1.08379705717648,9.38883870394118,-5.89415260690379,1.05485301731891e-06,0.000568900781527283,5.5237121686934,"MED16","mediator complex subunit 16"
"ILMN_1800634",-1.102407598,8.90769142241177,-4.30773443709984,0.000126556104070114,0.00926171381804241,1.06826096863837,"NME4","NME/NM23 nucleoside diphosphate kinase 4"
"ILMN_1801175",-1.32175644635294,8.27568883582353,-4.53273383429806,6.49293605043319e-05,0.00575403020064888,1.68779769639361,"MAP2K3","mitogen-activated protein kinase kinase 3"
"ILMN_1801313",-1.264624662,9.8443942147647,-5.4227107467447,4.42418003634493e-06,0.00107696740746164,4.18862136049069,"SIAH2","siah E3 ubiquitin protein ligase 2"
"ILMN_1801864",-0.817525034000003,8.59637294811765,-4.67907218567959,4.19228739599012e-05,0.00433169468210569,2.09448987416743,"NTAN1","N-terminal asparagine amidase"
"ILMN_1802096",-0.527620926352947,10.3591540311176,-3.53951460825194,0.00115238636483549,0.04740268666779,-0.968857374210038,"ABTB1","ankyrin repeat and BTB domain containing 1"
"ILMN_1802162",-1.13178579552942,7.74309383429412,-4.32408797138513,0.000120592948564641,0.00898711827547169,1.11302192398031,"RFESD","Rieske Fe-S domain containing"
"ILMN_1802203",-0.704919073882357,10.5929279418824,-5.66531778732653,2.11531956854378e-06,0.000775994325133312,4.87594776494379,"ARF1","ARF GTPase 1"
"ILMN_1802257",-1.05307467570589,7.24991125167647,-4.45263483375249,8.24074215396451e-05,0.00680238724637839,1.4663729565946,"PCTP","phosphatidylcholine transfer protein"
"ILMN_1802603",-0.781442292882359,8.73796473202941,-4.41918383638214,9.10107951081731e-05,0.00723849387714971,1.37417499639082,"RFNG","RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"ILMN_1802808",-1.20364664882354,12.3274185585294,-6.06220215857557,6.33253913320656e-07,0.000496710980892164,5.99841391241064,NA,NA
"ILMN_1803143",-0.705619011823535,8.07615967720588,-5.10624579407438,1.15627168144671e-05,0.00189518185252369,3.29358609030622,"SYVN1","synoviolin 1"
"ILMN_1803180",1.28884751047058,7.97957914511765,4.74512088104939,3.43858287995941e-05,0.00377550017699116,2.27885356636862,"PRDX6","peroxiredoxin 6"
"ILMN_1803846",-0.85004667647059,11.1624943982353,-4.78363870848849,3.06268460238169e-05,0.00352829357609936,2.38657563486122,"EIF1","eukaryotic translation initiation factor 1"
"ILMN_1803939",-1.17453304147059,9.10530446067647,-4.65713222607611,4.47713609798894e-05,0.00455637659279851,2.0333530597678,"YIPF6","Yip1 domain family member 6"
"ILMN_1803988",0.573711059588227,10.9030647155,3.6619870334776,0.000817743877765696,0.0370671393941629,-0.654394506299846,"MCL1","MCL1 apoptosis regulator, BCL2 family member"
"ILMN_1804327",-0.523703836235299,10.2440363842941,-3.81798867684695,0.000525305283056335,0.0262780358457452,-0.247465367350602,"NAP1L4","nucleosome assembly protein 1 like 4"
"ILMN_1804448",-1.016888404,6.89020772258824,-5.11489409688354,1.12636830127547e-05,0.00187028516214944,3.31799437673459,"MSI2","musashi RNA binding protein 2"
"ILMN_1804530",0.605701320823526,9.89928293388236,3.98830931822125,0.000321930104850868,0.018267024402707,0.204112018568457,"ARPC1B","actin related protein 2/3 complex subunit 1B"
"ILMN_1804593",-1.12380426694118,6.80957710888235,-5.4740626494931,3.7846117828436e-06,0.00100419600706612,4.33408648202144,"HEPACAM2","HEPACAM family member 2"
"ILMN_1804618",-0.667977900941179,7.25269943970588,-3.86377187650573,0.00046081150790886,0.0239008342875244,-0.126788511702309,NA,NA
"ILMN_1804822",-0.829574991941182,8.39327212667647,-4.00766034077838,0.000304391041372471,0.0175667039644749,0.255857677427072,"SRXN1","sulfiredoxin 1"
"ILMN_1805342",-0.639027088764709,6.65090319161765,-3.66357674427434,0.000814089294284083,0.0369392917149189,-0.650282711048317,"FEM1A","fem-1 homolog A"
"ILMN_1805377",-0.696786796176474,7.34632042167647,-3.80328494747123,0.000547819411856303,0.0272265735682691,-0.286105726309254,"POMZP3","POM121 and ZP3 fusion"
"ILMN_1805377",-0.696786796176474,7.34632042167647,-3.80328494747123,0.000547819411856303,0.0272265735682691,-0.286105726309254,"ZP3","zona pellucida glycoprotein 3"
"ILMN_1805561",-1.59733714311765,8.20140182279412,-5.44964627575015,4.07629828540518e-06,0.00104455973263709,4.26491816414462,"SLC14A1","solute carrier family 14 member 1 (Kidd blood group)"
"ILMN_1805658",0.55909021135294,7.16447421279412,3.80298125358011,0.000548294161624589,0.0272265735682691,-0.286903207437875,"LTV1","LTV1 ribosome biogenesis factor"
"ILMN_1805863",-0.881061834176472,7.51727150820588,-3.52623276447467,0.00119576726071369,0.0488041325953902,-1.00267678844494,"WDR81","WD repeat domain 81"
"ILMN_1806122",-0.760425898235292,9.47848545588235,-3.87450881976077,0.000446840035493121,0.0235214805335272,-0.0984098842759638,"CHD8","chromodomain helicase DNA binding protein 8"
"ILMN_1806349",-1.67149599564706,7.61277207135294,-5.08618410713206,1.22871393121886e-05,0.00194469663435017,3.23698057382081,"SLC6A8","solute carrier family 6 member 8"
"ILMN_1806456",-1.64320647564706,7.9031950942353,-7.08056841547105,2.9662873217119e-08,0.000350934037313431,8.83553894702562,"BBOF1","basal body orientation factor 1"
